Marque,Modèle,Année,Kilométrage,Carburant,Boîte_vitesse,Puissance_fiscale,Nombre_portes,Etat_generale,Prix
Renault,Clio,2007.0,204 000 km,Essence,Manuelle,5,5.0,Occasion,29000
Mazda,BT 50,1999.0,456 666 km,Diesel,Manuelle,10,5.0,Occasion,1
Ford,FOCUS,2017.0,240 000 km,Essence,Manuelle,6,5.0,Occasion,37000
Fiat,GRANDE PUNTO,2012.0,276 km,Essence,Manuelle,5,5.0,Occasion,24500
Volkswagen,Caddy,2000.0,400 km,Diesel,Manuelle,8,3.0,Occasion,12300
Volkswagen,Polo,2008.0,337 km,Essence,Manuelle,5,5.0,Occasion,0
Chevrolet,CRUZE,2014.0,125 000 km,Essence,Manuelle,7,5.0,Occasion,0
Renault,Trafic,2021.0,140 000 km,Diesel,Manuelle,6,3.0,Occasion,74000
Renault,Megane,2005.0,365 km,Essence,Manuelle,6,5.0,Occasion,17000
Chery,Tiggo,2020.0,60 000 km,Essence,Manuelle,6,5.0,Occasion,40500
Opel,Corsa,1999.0,250 km,Essence,Manuelle,4,5.0,Occasion,10500
Chevrolet,CRUZE,2014.0,125 000 km,Essence,Manuelle,7,5.0,Occasion,33
Peugeot,3008,2012.0,202 000 km,Diesel,Manuelle,6,5.0,Occasion,43000
Seat,Leon,2015.0,153 000 km,Essence,Manuelle,6,3.0,Occasion,42500
Volkswagen,Passat,2020.0,90 000 km,Hybride,Automatique,8,5.0,Occasion,120000
Bmw,320,2023.0,49 000 km,Hybride,Automatique,9,5.0,Occasion,11111
Mahindra,KUV 100,2022.0,48 000 km,Essence,Manuelle,5,5.0,Occasion,0
Volkswagen,Passat,2005.0,280 km,Essence,Manuelle,7,5.0,Occasion,25000
Nissan,Micra,2018.0,108 000 km,Essence,Manuelle,5,5.0,Occasion,32000
Isuzu,D MAX,2025.0,0 km,Diesel,Manuelle,8,3.0,Occasion,115
Bmw,116,2010.0,228 km,Diesel,Manuelle,6,5.0,Occasion,34800
Ssangyong,Tivoli,2022.0,75 000 km,Essence,Manuelle,6,5.0,Occasion,69
Peugeot,208,2019.0,135 km,Essence,Manuelle,4,5.0,Occasion,31
Hyundai,GALLOPER,1997.0,0 km,Diesel,Manuelle,10,5.0,Occasion,35
Peugeot,2008,2024.0,9 000 km,Essence,Automatique,7,5.0,Occasion,84000
Fiat,DOBLO CARGO,2016.0,334 km,Diesel,Manuelle,5,5.0,Occasion,17500
Citroen,AX,1989.0,300 000 km,Essence,Manuelle,4,5.0,Occasion,5300
Peugeot,208,2014.0,192 000 km,Essence,Manuelle,5,5.0,Occasion,25000
Opel,Kadett,1986.0,200 000 km,Essence,Manuelle,6,3.0,Occasion,6300
Hyundai,VELOSTER,2017.0,127 km,Essence,Automatique,8,3.0,Occasion,55
Peugeot,508,2021.0,190 000 km,Diesel,Automatique,7,5.0,Occasion,130000
Peugeot,Autres,2017.0,129 000 km,Essence,Manuelle,5,5.0,Occasion,27500
Seat,Ibiza,2016.0,130 000 km,Essence,Manuelle,4,5.0,Occasion,33
Peugeot,206,2008.0,225 000 km,Essence,Manuelle,6,5.0,Occasion,19
Kia,RIO,2019.0,150 000 km,Essence,Manuelle,5,5.0,Occasion,46000
Mazda,MAZDA2,2016.0,220 000 km,Essence,Manuelle,6,5.0,Occasion,31000
Jeep,COMPASS,2020.0,135 000 km,Diesel,Manuelle,6,5.0,Occasion,119000
Volkswagen,Passat,2013.0,236 000 km,Diesel,Manuelle,7,5.0,Occasion,42000
Mahindra,KUV 100,2018.0,87 000 km,Essence,Manuelle,5,5.0,Occasion,27000
Peugeot,Partner,2003.0,0 km,Essence,Manuelle,6,5.0,Occasion,22000
Kia,SPORTAGE,2021.0,73 300 km,Essence,Automatique,14,5.0,Occasion,110000
Chevrolet,AVEO,2015.0,133 000 km,Essence,Manuelle,5,5.0,Occasion,25000
Kia,SPORTAGE,2020.0,102 000 km,Essence,Automatique,8,5.0,Occasion,22286499
Hyundai,I10,2015.0,164 000 km,Essence,Manuelle,5,5.0,Occasion,28000
Mitsubishi,Colt,2008.0,245 000 km,Diesel,Manuelle,4,5.0,Occasion,14800
Kia,PICANTO,2021.0,58 200 km,Essence,Manuelle,4,5.0,Occasion,40200
Ford,FIESTA,2004.0,150 km,Essence,Manuelle,5,5.0,Occasion,18000
Kia,SPORTAGE,2017.0,111 000 km,Essence,Automatique,8,5.0,Occasion,73
Chevrolet,AVEO,2011.0,220 000 km,Essence,Manuelle,5,5.0,Occasion,19700
Peugeot,308,2016.0,150 000 km,Diesel,Manuelle,6,5.0,Occasion,46000
Ford,FIESTA,2016.0,98 000 km,Essence,Manuelle,5,5.0,Occasion,38000
Toyota,Corolla,2021.0,120 km,Essence,Automatique,6,5.0,Occasion,63
Citroen,JUMPY,2015.0,442 000 km,Diesel,Manuelle,5,3.0,Occasion,25000
Kia,PICANTO,2021.0,59 000 km,Essence,Manuelle,4,5.0,Occasion,40
Audi,A4,2006.0,230 000 km,Diesel,Manuelle,7,5.0,Occasion,30000
Suzuki,Celerio,2024.0,20 000 km,Essence,Automatique,4,5.0,Occasion,49500
Geely,MK-GS,2018.0,89 012 km,Essence,Manuelle,6,5.0,Occasion,42000
Citroen,C4 PICASSO,2009.0,318 000 km,Diesel,Automatique,6,5.0,Occasion,24000
Chevrolet,AVEO,2010.0,300 000 km,Essence,Manuelle,5,3.0,Occasion,15000
Renault,Megane,2011.0,54 000 km,Essence,Manuelle,7,3.0,Occasion,36000
Nissan,Qashqai,2015.0,111 000 km,Essence,Automatique,6,5.0,Occasion,50000
Honda,CIVIC,2019.0,54 km,Essence,Automatique,7,5.0,Occasion,76000
Kia,SPORTAGE,2020.0,62 000 km,Essence,Automatique,11,5.0,Occasion,110
Citroen,C4 II,2018.0,111 000 km,Essence,Manuelle,6,5.0,Occasion,37500
Ford,FOCUS,2012.0,429 km,Essence,Manuelle,6,5.0,Occasion,26
Fiat,PUNTO,1998.0,0 km,Essence,Manuelle,4,5.0,Occasion,14500
Peugeot,106,1997.0,0 km,Essence,Manuelle,4,5.0,Occasion,13500
Fiat,PUNTO,1997.0,0 km,Essence,Manuelle,5,5.0,Occasion,14500
Bmw,316,2004.0,225 000 km,Essence,Manuelle,7,5.0,Occasion,28000
Renault,Clio,2021.0,18 200 km,Essence,Manuelle,5,3.0,Occasion,48
MG,MG 5,2017.0,111 000 km,Essence,Manuelle,6,5.0,Occasion,41500
Fiat,500,2012.0,202 km,Essence,Manuelle,4,3.0,Occasion,30000
Ford,FIESTA,2006.0,204 000 km,Essence,Manuelle,5,5.0,Occasion,20500
Chevrolet,CRUZE,2014.0,125 000 km,Essence,Manuelle,7,5.0,Occasion,32
Citroen,C5,2012.0,315 000 km,Essence,Automatique,7,5.0,Occasion,32
MG,MG 5,2022.0,100 km,Essence,Automatique,6,5.0,Occasion,3333
Geely,GK-GL,2019.0,78 km,Essence,Manuelle,6,5.0,Occasion,0
Volkswagen,CC,2019.0,81 000 km,Essence,Manuelle,6,5.0,Occasion,82000
Peugeot,206,2001.0,300 000 km,Diesel,Manuelle,5,5.0,Occasion,93653053
MG,MG RX8,2021.0,53 000 km,Essence,Manuelle,7,5.0,Occasion,61000
Bmw,SERIE 1 II,2020.0,119 000 km,Essence,Automatique,8,5.0,Occasion,81000
Renault,Autres,2016.0,370 km,Essence,Manuelle,5,5.0,Occasion,22500
Peugeot,5008,2016.0,250 km,Diesel,Manuelle,6,5.0,Occasion,43000
Suzuki,Swift,2017.0,162 km,Essence,Manuelle,5,5.0,Occasion,31500
Bmw,SERIE 4,2015.0,138 000 km,Essence,Automatique,10,5.0,Occasion,98000
Chery,QQ,2020.0,38 000 km,Essence,Manuelle,4,5.0,Occasion,24900
Fiat,FIORINO,2019.0,89 000 km,Diesel,Manuelle,5,3.0,Occasion,31000
Peugeot,207,2012.0,190 000 km,Essence,Manuelle,5,5.0,Occasion,28500
Bmw,SERIE 3 VI,2013.0,148 000 km,Essence,Automatique,7,5.0,Occasion,61000
MG,MG 5,2022.0,84 000 km,Hybride,Automatique,8,5.0,Occasion,97490
Peugeot,Autres,2013.0,105 000 km,Essence,Manuelle,5,5.0,Occasion,25000
Suzuki,Swift,2018.0,170 000 km,Essence,Manuelle,4,5.0,Occasion,34000
Kia,RIO,2010.0,3 000 km,Essence,Manuelle,6,5.0,Occasion,22000
Mahindra,KUV 100,2020.0,77 km,Essence,Manuelle,5,5.0,Occasion,26200
Peugeot,308,2016.0,145 000 km,Diesel,Manuelle,6,5.0,Occasion,44000
Volkswagen,Tiguan,2015.0,128 500 km,Essence,Automatique,9,5.0,Occasion,75000
Toyota,C-HR,2022.0,51 000 km,Essence,Automatique,6,5.0,Occasion,93000
Peugeot,206,2008.0,225 000 km,Essence,Manuelle,6,5.0,Occasion,19
Citroen,JUMPY,2019.0,5 000 km,Diesel,Manuelle,6,5.0,Occasion,90
Peugeot,Autres,2017.0,116 000 km,Essence,Manuelle,5,5.0,Occasion,26800
Volkswagen,Tiguan,2018.0,113 km,Essence,Automatique,8,5.0,Occasion,95800
Citroen,C3 II,2012.0,265 000 km,Essence,Manuelle,5,5.0,Occasion,25500
MG,MG 5,2017.0,260 000 km,Essence,Manuelle,6,5.0,Occasion,30000
Chery,QQ,2021.0,48 000 km,Essence,Manuelle,4,5.0,Occasion,24500
Kia,PICANTO,2021.0,26 km,Essence,Automatique,4,5.0,Occasion,48000
Volkswagen,Jetta,2008.0,272 000 km,Essence,Manuelle,7,5.0,Occasion,32000
Renault,Autres,2016.0,370 km,Essence,Manuelle,5,5.0,Occasion,22000
Haval,H6,2021.0,100 000 km,Essence,Automatique,9,5.0,Occasion,78
Citroen,C3,2003.0,207 000 km,Essence,Manuelle,5,5.0,Occasion,23000
Isuzu,D MAX,2018.0,150 000 km,Diesel,Manuelle,6,5.0,Occasion,140000
Citroen,C4,2008.0,252 000 km,Essence,Automatique,7,5.0,Occasion,28000
Renault,Megane,2013.0,200 km,Diesel,Manuelle,6,5.0,Occasion,24
Ford,FIESTA,2016.0,167 000 km,Essence,Manuelle,5,5.0,Occasion,36000
Seat,Arona,2019.0,178 000 km,Essence,Manuelle,6,5.0,Occasion,47000
Mercedes,Classe A,2020.0,91 000 km,Hybride,Automatique,8,5.0,Occasion,115000
Volkswagen,Golf 5,2004.0,2 600 km,Diesel,Manuelle,6,5.0,Occasion,27500
Volkswagen,Golf 5,2004.0,2 800 km,Diesel,Manuelle,6,5.0,Occasion,27580
Chery,Tiggo,2020.0,80 300 km,Essence,Automatique,9,5.0,Occasion,58000
Seat,Leon,2010.0,300 000 km,Essence,Manuelle,6,5.0,Occasion,28000
Opel,Zafira,2015.0,179 000 km,Diesel,Manuelle,7,5.0,Occasion,60000
Haval,H2,2020.0,45 000 km,Essence,Manuelle,6,5.0,Occasion,40000
Citroen,C3,2020.0,58 000 km,Essence,Manuelle,4,5.0,Occasion,36500
Audi,A3 SPORTBACK,2008.0,250 km,Essence,Manuelle,6,5.0,Occasion,35000
Renault,Express,1994.0,500 km,Essence,Manuelle,7,3.0,Occasion,12
Peugeot,308,2019.0,145 km,Diesel,Manuelle,7,5.0,Occasion,0
Seat,Arona,2022.0,110 km,Essence,Manuelle,6,5.0,Occasion,77
Kia,SORENTO,2010.0,207 km,Diesel,Automatique,12,5.0,Occasion,52
Alfa romeo,159,2011.0,240 km,Essence,Manuelle,9,5.0,Occasion,29
Volkswagen,Tiguan,2015.0,128 500 km,Essence,Automatique,9,5.0,Occasion,75000
Peugeot,207,2009.0,200 km,Diesel,Manuelle,5,5.0,Occasion,22800
Peugeot,207,2009.0,200 km,Diesel,Manuelle,5,5.0,Occasion,22800
Volkswagen,Tiguan,2022.0,89 280 km,Hybride,Automatique,8,5.0,Occasion,145000
Peugeot,206,2000.0,280 km,Essence,Manuelle,4,5.0,Occasion,11900
Chevrolet,AUTRE,2007.0,220 000 km,Essence,Manuelle,5,5.0,Occasion,15
Chevrolet,AVEO,2007.0,218 000 km,Essence,Manuelle,5,3.0,Occasion,15000
Citroen,C3,2024.0,19 500 km,Essence,Manuelle,4,5.0,Occasion,45000
Volvo,240,2021.0,77 500 km,Essence,Manuelle,6,5.0,Occasion,50000
Kia,RIO,2021.0,34 900 km,Essence,Manuelle,5,5.0,Occasion,64000
Mazda,MAZDA3,2017.0,278 000 km,Essence,Manuelle,6,5.0,Occasion,43000
Peugeot,3008,2022.0,167 000 km,Diesel,Automatique,7,5.0,Occasion,87000
Nissan,Patrol,1991.0,300 000 km,Diesel,Manuelle,17,5.0,Occasion,1
Kia,PICANTO,2022.0,59 000 km,Essence,Manuelle,10,5.0,Occasion,41000
Nissan,Juke,2014.0,93 000 km,Essence,Automatique,7,5.0,Occasion,42000
Citroen,C3,2017.0,90 000 km,Essence,Manuelle,4,5.0,Occasion,33
Mahindra,XUV 300,2023.0,59 300 km,Essence,Manuelle,6,5.0,Occasion,42000
Fiat,DOBLO CARGO,2013.0,400 km,Diesel,Manuelle,5,3.0,Occasion,18000
Kia,PICANTO,2015.0,53 000 km,Essence,Automatique,5,5.0,Occasion,39
Ford,FIESTA,2004.0,190 000 km,Essence,Manuelle,5,5.0,Occasion,19500
Peugeot,208,2018.0,44 000 km,Essence,Manuelle,5,5.0,Occasion,29000
Mercedes,Classe C,2025.0,40 km,Hybride,Automatique,9,5.0,Occasion,295
Ford,FOCUS,2017.0,138 km,Essence,Automatique,7,5.0,Occasion,0
Volkswagen,Golf 8,2023.0,30 000 km,Essence,Manuelle,7,5.0,Occasion,119000
Chevrolet,AUTRE,2005.0,200 000 km,Essence,Manuelle,5,3.0,Occasion,13
Ford,FIESTA,2008.0,230 000 km,Essence,Manuelle,5,5.0,Occasion,23500
Renault,Megane,2005.0,260 000 km,Diesel,Manuelle,5,5.0,Occasion,20500
Suzuki,Swift,2021.0,117 000 km,Essence,Manuelle,5,5.0,Occasion,38500
Peugeot,308,2014.0,130 000 km,Essence,Manuelle,5,5.0,Occasion,38000
Fiat,GRANDE PUNTO,2016.0,131 440 km,Essence,Manuelle,4,3.0,Occasion,29000
Renault,Clio,1996.0,230 km,Essence,Manuelle,5,5.0,Occasion,7500
Hyundai,ELANTRA,2012.0,176 000 km,Essence,Automatique,7,5.0,Occasion,41000
Renault,Clio,2017.0,280 km,Essence,Manuelle,5,5.0,Occasion,33000
Mercedes,Classe C,2010.0,180 000 km,Diesel,Automatique,10,5.0,Occasion,46
Citroen,C4,2009.0,400 000 km,Diesel,Manuelle,5,5.0,Occasion,11111111
Citroen,C4,2009.0,400 000 km,Diesel,Manuelle,5,5.0,Occasion,1111
Volkswagen,Jetta,2008.0,272 000 km,Essence,Manuelle,7,5.0,Occasion,32000
Bmw,118,2019.0,71 000 km,Essence,Automatique,7,5.0,Occasion,69000
Kia,AUTRE,2021.0,50 km,LPG,Automatique,8,5.0,Occasion,65
Renault,Autres,2009.0,280 km,Essence,Manuelle,7,5.0,Occasion,25000
Chevrolet,AVEO,2022.0,84 000 km,Essence,Automatique,6,5.0,Occasion,1
Peugeot,208,2013.0,210 000 km,Essence,Manuelle,4,5.0,Occasion,24000
Peugeot,407,2004.0,210 000 km,Essence,Manuelle,6,5.0,Occasion,21000
Volkswagen,Passat,2009.0,240 000 km,Diesel,Automatique,8,5.0,Occasion,45000
Nissan,Qashqai,2009.0,400 000 km,Diesel,Manuelle,6,5.0,Occasion,0
Nissan,Qashqai,2009.0,400 000 km,Diesel,Manuelle,6,5.0,Occasion,0
Audi,A3,2008.0,240 000 km,Diesel,Manuelle,6,5.0,Occasion,38000000
Peugeot,308,2017.0,30 000 km,Essence,Manuelle,5,5.0,Occasion,42000
Fiat,GRANDE PUNTO,2016.0,131 500 km,Essence,Manuelle,4,5.0,Occasion,29000
Fiat,DOBLO,2020.0,182 000 km,Diesel,Manuelle,5,3.0,Occasion,34000
Nissan,Navara,2015.0,200 000 km,Diesel,Manuelle,4,5.0,Occasion,0
Toyota,Autres,2021.0,170 km,Diesel,Manuelle,8,5.0,Occasion,145
Chery,Tiggo,2017.0,70 000 km,Essence,Manuelle,6,5.0,Occasion,40
Volkswagen,Golf,2013.0,278 km,Diesel,Manuelle,5,5.0,Occasion,46000
Renault,Megane,2005.0,365 000 km,Essence,Manuelle,6,5.0,Occasion,16000
Mahindra,KUV 100,2018.0,99 000 km,Essence,Manuelle,5,5.0,Occasion,31000
Mercedes,Classe C,2020.0,50 500 km,Essence,Automatique,10,5.0,Occasion,163000
Bmw,320,2006.0,306 000 km,Essence,Manuelle,9,5.0,Occasion,35000
Honda,CIVIC,2018.0,47 000 km,Essence,Manuelle,9,5.0,Occasion,75
Skoda,Fabia,2024.0,35 000 km,Essence,Manuelle,4,5.0,Occasion,50000
Kia,SOUL,2015.0,163 km,Essence,Automatique,11,5.0,Occasion,62
Porsche,Cayenne,2019.0,200 km,Essence,Automatique,20,5.0,Occasion,145
Peugeot,2008,2017.0,87 km,Diesel,Manuelle,6,5.0,Occasion,48
Jaguar,F-PACE,2016.0,215 000 km,Diesel,Automatique,10,5.0,Occasion,140000
Opel,Kadett,1986.0,250 000 km,Essence,Manuelle,6,3.0,Occasion,6000
Fiat,GRANDE PUNTO,2016.0,131 600 km,Essence,Manuelle,4,5.0,Occasion,29000
Ford,FIESTA,2014.0,260 km,Essence,Manuelle,5,5.0,Occasion,30
Volkswagen,Polo,2005.0,285 000 km,Essence,Manuelle,5,5.0,Occasion,19000
Hyundai,TUCSON,2019.0,111 000 km,Diesel,Manuelle,6,5.0,Occasion,0
Volkswagen,Golf 5,2008.0,280 000 km,Essence,Manuelle,5,5.0,Occasion,30000
Alfa romeo,GIULIETTA,2018.0,94 000 km,Essence,Automatique,9,5.0,Occasion,55500
Volkswagen,Jetta,2009.0,400 000 km,Essence,Manuelle,7,5.0,Occasion,30000
Peugeot,Expert,2020.0,68 000 km,Diesel,Manuelle,5,3.0,Occasion,57000
Fiat,PALIO WEEKEND,2000.0,270 000 km,Essence,Manuelle,4,5.0,Occasion,12000
Nissan,Micra,2018.0,100 000 km,Essence,Manuelle,5,5.0,Occasion,30000
Mercedes,250,1985.0,400 km,Diesel,Manuelle,8,5.0,Occasion,29
Hyundai,ELANTRA,2015.0,210 000 km,Essence,Manuelle,7,5.0,Occasion,37
Renault,Clio,2009.0,220 000 km,Essence,Manuelle,4,5.0,Occasion,2100000
Volkswagen,Passat CC,2017.0,62 000 km,Essence,Manuelle,7,5.0,Occasion,79000
Audi,A4,2013.0,250 000 km,Essence,Manuelle,7,5.0,Occasion,39
Ds,DS3,2016.0,93 000 km,Essence,Manuelle,5,3.0,Occasion,29000
Renault,Captur,2015.0,125 000 km,Essence,Automatique,6,5.0,Occasion,46
Hyundai,I10,2022.0,51 000 km,Essence,Manuelle,4,5.0,Occasion,41
Kia,RIO,2021.0,118 000 km,Essence,Manuelle,5,5.0,Occasion,53500
Volkswagen,Passat,2009.0,345 000 km,Diesel,Manuelle,6,5.0,Occasion,33000
Toyota,RAV4,2010.0,110 000 km,Diesel,Manuelle,9,5.0,Occasion,40000
Peugeot,2008,2020.0,104 km,Essence,Manuelle,6,5.0,Occasion,56000
Citroen,AUTRE,2016.0,190 000 km,Essence,Manuelle,5,5.0,Occasion,29000
Mazda,MAZDA3,2017.0,190 000 km,Essence,Manuelle,6,5.0,Occasion,49000
Peugeot,207,2009.0,245 000 km,Essence,Manuelle,5,5.0,Occasion,23500
Seat,Arona,2020.0,55 000 km,Essence,Manuelle,6,5.0,Occasion,68
Chevrolet,AVEO,2019.0,70 km,Essence,Manuelle,5,5.0,Occasion,39000
Volkswagen,Golf,2013.0,347 000 km,Essence,Manuelle,5,5.0,Occasion,39000
Chery,A3,2017.0,220 000 km,Essence,Manuelle,6,5.0,Occasion,28500
Peugeot,308,2010.0,200 km,Essence,Manuelle,6,5.0,Occasion,123456
Ford,FOCUS,2016.0,192 000 km,Essence,Manuelle,6,5.0,Occasion,40000
Kia,SPORTAGE,2019.0,96 000 km,Essence,Automatique,8,5.0,Occasion,95000
Bmw,SERIE 2,2021.0,57 000 km,Essence,Automatique,8,5.0,Occasion,110000
Dacia,SANDERO,2021.0,120 000 km,Essence,Manuelle,5,5.0,Occasion,36500
Hyundai,I20,2021.0,1 000 km,Essence,Automatique,5,5.0,Occasion,56000
Ssangyong,Korando,2014.0,339 000 km,Diesel,Automatique,11,5.0,Occasion,42000
Audi,A4,2018.0,96 000 km,Essence,Automatique,8,5.0,Occasion,87000
Peugeot,Autres,2018.0,170 000 km,Essence,Manuelle,5,5.0,Occasion,24300
Kia,PICANTO,2017.0,155 000 km,Essence,Manuelle,4,5.0,Occasion,29500
Nissan,Qashqai,2008.0,194 km,Diesel,Automatique,10,5.0,Occasion,123
Volkswagen,Tiguan,2015.0,128 500 km,Essence,Automatique,9,5.0,Occasion,73000
Dacia,SANDERO,2021.0,130 000 km,Essence,Manuelle,5,5.0,Occasion,36000
Volkswagen,Polo,2005.0,12 345 km,Essence,Manuelle,4,5.0,Occasion,17500
Peugeot,Partner,2021.0,149 000 km,Diesel,Manuelle,5,5.0,Occasion,47900
Isuzu,D MAX,2016.0,165 km,Diesel,Manuelle,8,3.0,Occasion,70
Ford,FOCUS,2018.0,143 km,Essence,Manuelle,6,5.0,Occasion,43250
Renault,Clio,2024.0,181 000 km,Essence,Manuelle,4,5.0,Occasion,32
Mercedes,Classe A,2010.0,200 000 km,Essence,Manuelle,6,5.0,Occasion,28000
Volkswagen,Polo,2004.0,200 km,Essence,Manuelle,4,5.0,Occasion,19500
Bmw,116,2012.0,200 000 km,Essence,Manuelle,7,5.0,Occasion,43000
Peugeot,208,2017.0,129 000 km,Essence,Manuelle,4,5.0,Occasion,27000
Renault,Megane,2003.0,264 km,Essence,Manuelle,6,5.0,Occasion,21500
Chery,Tiggo,2023.0,60 000 km,Essence,Automatique,6,5.0,Occasion,52000
Renault,Express,2023.0,46 000 km,Diesel,Manuelle,5,5.0,Occasion,45000
Mercedes,Classe S,2010.0,334 174 km,Essence,Automatique,20,5.0,Occasion,120000
Mercedes,Classe E,2013.0,317 270 km,Diesel,Automatique,12,5.0,Occasion,80000
Dacia,DUSTER,2021.0,177 938 km,Diesel,Manuelle,6,5.0,Occasion,65000
Dacia,DUSTER,2013.0,234 214 km,Essence,Manuelle,7,5.0,Occasion,35000
Hyundai,I10,2019.0,133 km,Essence,Manuelle,5,5.0,Occasion,26500
Isuzu,D MAX,2020.0,240 000 km,Diesel,Manuelle,10,5.0,Occasion,65000
Kia,SPORTAGE,2021.0,102 km,Diesel,Manuelle,7,5.0,Occasion,92
Peugeot,207,2012.0,191 000 km,Essence,Manuelle,5,3.0,Occasion,28000
Audi,A4,2018.0,96 000 km,Essence,Automatique,8,5.0,Occasion,87000
Jeep,GRAND CHEROKEE,2000.0,325 000 km,Diesel,Automatique,11,5.0,Occasion,20
Citroen,BERLINGO II,2020.0,150 km,Diesel,Manuelle,5,3.0,Occasion,50
Mercedes,Classe B,2007.0,300 000 km,Essence,Manuelle,6,5.0,Occasion,27000
Mahindra,XUV 300,2024.0,61 000 km,Essence,Manuelle,6,5.0,Occasion,52000
Peugeot,3008,2018.0,230 000 km,Essence,Automatique,9,5.0,Occasion,62000
Seat,Leon,2019.0,190 000 km,Diesel,Manuelle,6,5.0,Occasion,62000
Kia,RIO,2014.0,170 km,Essence,Manuelle,5,5.0,Occasion,37500
Fiat,FIORINO,2018.0,150 000 km,Diesel,Manuelle,5,3.0,Occasion,32000
Volkswagen,Golf 8,2020.0,127 000 km,Essence,Manuelle,8,5.0,Occasion,87
Citroen,AUTRE,2021.0,159 000 km,Diesel,Manuelle,4,5.0,Occasion,46500
Citroen,AX,1996.0,250 000 km,Essence,Manuelle,4,5.0,Occasion,3
MG,MG 5,2021.0,100 000 km,Essence,Manuelle,6,5.0,Occasion,123
Mercedes,AMG GT,2016.0,156 000 km,Diesel,Automatique,9,5.0,Occasion,160
Seat,Ibiza,2021.0,170 km,Essence,Manuelle,4,5.0,Occasion,43
Renault,Clio,1997.0,333 333 km,Essence,Manuelle,4,5.0,Occasion,12
Fiat,AUTRE,2004.0,290 000 km,Essence,Manuelle,6,5.0,Occasion,16300
Seat,Ateca,2021.0,150 000 km,Essence,Manuelle,6,5.0,Occasion,85
Fiat,UNO,1991.0,0 km,Essence,Manuelle,5,5.0,Occasion,2
Chery,A3,2018.0,120 000 km,Essence,Manuelle,6,5.0,Occasion,30
Renault,R19,2001.0,0 km,Diesel,Manuelle,6,5.0,Occasion,9000
Mercedes,Classe C,2023.0,69 000 km,Hybride,Automatique,12,5.0,Occasion,265000
Peugeot,206,2002.0,204 km,Essence,Manuelle,4,5.0,Occasion,18
Ford,ECOSPORT,2018.0,56 000 km,Essence,Manuelle,7,5.0,Occasion,53000
Audi,A4,2018.0,183 000 km,Essence,Manuelle,8,5.0,Occasion,75000
Hyundai,TUCSON,2023.0,56 000 km,Essence,Automatique,13,5.0,Occasion,130000
Volkswagen,Golf,2019.0,170 km,Diesel,Manuelle,6,5.0,Occasion,0
Kia,OPTIMA,2015.0,140 000 km,Essence,Automatique,12,5.0,Occasion,48000
Volkswagen,Golf,2010.0,206 101 km,Essence,Manuelle,7,5.0,Occasion,36500
Peugeot,206,2001.0,300 000 km,Diesel,Manuelle,5,5.0,Occasion,93653053
Peugeot,3008,2020.0,75 500 km,Essence,Automatique,7,5.0,Occasion,88000
Honda,AUTRE,2024.0,12 000 km,Essence,Automatique,6,5.0,Occasion,73500
Fiat,500,2021.0,37 000 km,Essence,Automatique,4,3.0,Occasion,53000
Mercedes,Classe V,2010.0,123 456 km,Diesel,Manuelle,7,3.0,Occasion,23000
Kia,SPORTAGE,2018.0,214 000 km,Diesel,Automatique,10,5.0,Occasion,90000
Peugeot,2008,2016.0,160 000 km,Essence,Manuelle,5,5.0,Occasion,42500
Ford,FOCUS,2017.0,126 000 km,Essence,Automatique,7,5.0,Occasion,37000
Peugeot,308,2012.0,187 000 km,Essence,Manuelle,6,5.0,Occasion,28000
Renault,Kadjar,2021.0,81 000 km,Essence,Automatique,7,5.0,Occasion,70
Mahindra,KUV 100,2019.0,42 000 km,Essence,Manuelle,5,5.0,Occasion,27900
Toyota,Yaris,2024.0,15 200 km,Essence,Automatique,4,5.0,Occasion,74500
Opel,Insignia,2013.0,275 km,Essence,Manuelle,11,5.0,Occasion,27000
Peugeot,206,2007.0,350 000 km,Essence,Manuelle,5,5.0,Occasion,13
Chevrolet,CRUZE,2018.0,132 000 km,Essence,Manuelle,7,5.0,Occasion,35800
Volvo,Xc90,2010.0,269 000 km,Diesel,Automatique,12,5.0,Occasion,0
Volkswagen,Golf,2011.0,300 km,Diesel,Manuelle,5,5.0,Occasion,38
Fiat,PALIO WEEKEND,2000.0,270 000 km,Essence,Manuelle,4,5.0,Occasion,10500
Volkswagen,Polo,2003.0,300 km,Essence,Manuelle,4,5.0,Occasion,18500
Audi,Q5,2019.0,84 000 km,Diesel,Automatique,11,5.0,Occasion,245000
Citroen,JUMPY,2017.0,247 000 km,Diesel,Manuelle,7,3.0,Occasion,55000
Peugeot,3008,2010.0,250 km,Diesel,Manuelle,6,5.0,Occasion,0
Mini,B,2009.0,260 000 km,Essence,Manuelle,5,3.0,Occasion,24000
MG,MG RX8,2019.0,170 000 km,Essence,Automatique,7,5.0,Occasion,50000
Peugeot,208,2020.0,80 400 km,Essence,Manuelle,5,5.0,Occasion,31500
Opel,Corsa,2015.0,300 km,Essence,Manuelle,5,5.0,Occasion,23000
Chevrolet,AVEO,2015.0,0 km,Essence,Manuelle,5,5.0,Occasion,24000
Opel,Autres,1997.0,330 km,Essence,Manuelle,4,5.0,Occasion,12500
Chevrolet,AUTRE,2019.0,120 000 km,Essence,Manuelle,5,5.0,Occasion,34500
Audi,Q5,2010.0,362 000 km,Diesel,Automatique,10,5.0,Occasion,68000
